"RelativePath","FullPath","Name","Extension","Directory","SizeBytes","SizeKB","LastWrite"
"backend\src\routes\sellerVerifications.js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\sellerVerifications.js","sellerVerifications.js",".js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes","3993","3.9","04-09-2026 19:02:23"
"backend\src\routes\sheepRoutes.js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\sheepRoutes.js","sheepRoutes.js",".js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes","11926","11.65","03-09-2026 08:40:08"
"backend\src\routes\soilHealth.js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\soilHealth.js","soilHealth.js",".js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes","506","0.49","04-09-2026 19:27:59"
"backend\src\routes\soilManagementRoutes.js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\soilManagementRoutes.js","soilManagementRoutes.js",".js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes","4490","4.38","03-09-2026 08:40:08"
"backend\src\routes\strategic\contractFarmingRoutes.js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\strategic\contractFarmingRoutes.js","contractFarmingRoutes.js",".js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\strategic","5529","5.4","03-09-2026 08:40:08"
"backend\src\routes\strategic\governmentSubsidyRoutes.js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\strategic\governmentSubsidyRoutes.js","governmentSubsidyRoutes.js",".js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\strategic","6244","6.1","31-08-2026 15:44:17"
"backend\src\routes\strategic\householdProcurementRoutes.js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\strategic\householdProcurementRoutes.js","householdProcurementRoutes.js",".js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\strategic","4470","4.37","31-08-2026 15:45:30"
"backend\src\routes\strategic\preSeasonPurchaseRoutes.js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\strategic\preSeasonPurchaseRoutes.js","preSeasonPurchaseRoutes.js",".js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\strategic","4294","4.19","31-08-2026 15:45:29"
"backend\src\routes\subscriptions.js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\subscriptions.js","subscriptions.js",".js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes","1709","1.67","04-09-2026 19:22:25"
"backend\src\routes\supplyChainAnalytics.js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\supplyChainAnalytics.js","supplyChainAnalytics.js",".js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes","432","0.42","04-09-2026 19:57:24"
"backend\src\routes\supplyChainTracking.js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\supplyChainTracking.js","supplyChainTracking.js",".js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes","1021","1","04-09-2026 19:27:43"
"backend\src\routes\systemAdministrationRoutes.js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\systemAdministrationRoutes.js","systemAdministrationRoutes.js",".js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes","7065","6.9","03-09-2026 08:40:08"
"backend\src\routes\tenantManagementRoutes.js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\tenantManagementRoutes.js","tenantManagementRoutes.js",".js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes","8681","8.48","03-09-2026 08:40:08"
"backend\src\routes\trackDartRoutes.js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\trackDartRoutes.js","trackDartRoutes.js",".js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes","2627","2.57","30-08-2026 08:17:50"
"backend\src\routes\unifiedAIGateway.js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\unifiedAIGateway.js","unifiedAIGateway.js",".js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes","15856","15.48","03-09-2026 08:40:08"
"backend\src\routes\unifiedAIRoutes.js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\unifiedAIRoutes.js","unifiedAIRoutes.js",".js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes","3106","3.03","30-08-2026 08:17:50"
"backend\src\routes\userRoutes.js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\userRoutes.js","userRoutes.js",".js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes","3254","3.18","03-09-2026 09:19:08"
"backend\src\routes\vendorRoutes.js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\vendorRoutes.js","vendorRoutes.js",".js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes","8697","8.49","03-09-2026 08:40:08"
"backend\src\routes\videoAnalytics.js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\videoAnalytics.js","videoAnalytics.js",".js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes","398","0.39","04-09-2026 20:01:09"
"backend\src\routes\visionRoutes.js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\visionRoutes.js","visionRoutes.js",".js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes","4562","4.46","30-08-2026 08:17:50"
"backend\src\routes\vr.js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\vr.js","vr.js",".js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes","381","0.37","04-09-2026 20:01:15"
"backend\src\routes\walletRoutes.js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\walletRoutes.js","walletRoutes.js",".js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes","4156","4.06","03-09-2026 09:17:13"
"backend\src\routes\warehouseManagement.js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\warehouseManagement.js","warehouseManagement.js",".js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes","982","0.96","04-09-2026 19:27:43"
"backend\src\routes\waterManagementRoutes.js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\waterManagementRoutes.js","waterManagementRoutes.js",".js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes","4806","4.69","03-09-2026 08:40:08"
"backend\src\routes\wearableIntegrationRoutes.js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\wearableIntegrationRoutes.js","wearableIntegrationRoutes.js",".js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes","1115","1.09","30-08-2026 08:17:50"
"backend\src\routes\weatherAdvisory.js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\weatherAdvisory.js","weatherAdvisory.js",".js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes","1237","1.21","04-09-2026 19:22:54"
"backend\src\routes\weatherRoutes.js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\weatherRoutes.js","weatherRoutes.js",".js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes","5408","5.28","03-09-2026 08:40:08"
"backend\src\routes\wikipediaRoutes.js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\wikipediaRoutes.js","wikipediaRoutes.js",".js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes","1433","1.4","30-08-2026 08:17:50"
"backend\src\routes\yieldManagement.js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\yieldManagement.js","yieldManagement.js",".js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes","715","0.7","04-09-2026 19:27:59"
"backend\src\services\.vibecheck\registry-cache.json","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\.vibecheck\registry-cache.json","registry-cache.json",".json","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\.vibecheck","2","0","30-08-2026 08:17:50"
"backend\src\services\__tests__\authService.security.test.js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\__tests__\authService.security.test.js","authService.security.test.js",".js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\__tests__","2641","2.58","03-09-2026 15:20:15"
"backend\src\services\__tests__\authService.test.js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\__tests__\authService.test.js","authService.test.js",".js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\__tests__","3429","3.35","03-09-2026 17:40:38"
"backend\src\services\advancedAnalyticsService.js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\advancedAnalyticsService.js","advancedAnalyticsService.js",".js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services","10897","10.64","30-08-2026 18:05:11"
"backend\src\services\advancedSearchService.js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\advancedSearchService.js","advancedSearchService.js",".js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services","9382","9.16","03-09-2026 08:40:08"
"backend\src\services\advancedVoiceAI.js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\advancedVoiceAI.js","advancedVoiceAI.js",".js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services","23820","23.26","30-08-2026 08:17:50"
"backend\src\services\aiAgentService.js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\aiAgentService.js","aiAgentService.js",".js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services","14821","14.47","30-08-2026 08:17:50"
"backend\src\services\aiApprovalService.js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\aiApprovalService.js","aiApprovalService.js",".js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services","3385","3.31","03-09-2026 08:40:08"
"backend\src\services\aiCollaborationService.js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\aiCollaborationService.js","aiCollaborationService.js",".js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services","157","0.15","30-08-2026 08:17:50"
"backend\src\services\aiFeedbackService.js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\aiFeedbackService.js","aiFeedbackService.js",".js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services","6059","5.92","03-09-2026 08:40:08"
"backend\src\services\arService.js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\arService.js","arService.js",".js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services","551","0.54","04-09-2026 19:59:13"
"backend\src\services\auditTrailService.js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\auditTrailService.js","auditTrailService.js",".js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services","605","0.59","04-09-2026 19:58:06"
"backend\src\services\automationService.js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\automationService.js","automationService.js",".js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services","659","0.64","04-09-2026 19:58:46"
"backend\src\services\biometricService.js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\biometricService.js","biometricService.js",".js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services","638","0.62","04-09-2026 19:58:50"
"backend\src\services\blockchainTraceService.js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\blockchainTraceService.js","blockchainTraceService.js",".js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services","684","0.67","04-09-2026 19:58:39"
"backend\src\services\blockchainVerificationService.js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\blockchainVerificationService.js","blockchainVerificationService.js",".js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services","15576","15.21","30-08-2026 18:03:21"
"backend\src\services\bulkOrderService.js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\bulkOrderService.js","bulkOrderService.js",".js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services","910","0.89","04-09-2026 19:26:16"
"backend\src\services\buyerTrustService.js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\buyerTrustService.js","buyerTrustService.js",".js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services","4728","4.62","04-09-2026 19:21:19"
"backend\src\services\cacheService.js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\cacheService.js","cacheService.js",".js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services","3873","3.78","03-09-2026 14:07:42"
"backend\src\services\certificationManagementService.js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\certificationManagementService.js","certificationManagementService.js",".js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services","768","0.75","04-09-2026 19:58:06"
"backend\src\services\claude\aiAgentService.js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\claude\aiAgentService.js","aiAgentService.js",".js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\claude","10203","9.96","03-09-2026 08:40:08"
"backend\src\services\claude\aiCollaborationService.js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\claude\aiCollaborationService.js","aiCollaborationService.js",".js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\claude","11295","11.03","04-09-2026 18:16:31"
"backend\src\services\claude\aiCoordinationService.js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\claude\aiCoordinationService.js","aiCoordinationService.js",".js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\claude","10097","9.86","03-09-2026 08:40:08"
"backend\src\services\claude\aiCopilotService.js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\claude\aiCopilotService.js","aiCopilotService.js",".js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\claude","7317","7.15","03-09-2026 08:40:08"
"backend\src\services\claude\aiDecisionService.js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\claude\aiDecisionService.js","aiDecisionService.js",".js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\claude","20443","19.96","03-09-2026 08:40:08"
"backend\src\services\claude\aiOptimizationService.js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\claude\aiOptimizationService.js","aiOptimizationService.js",".js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\claude","9608","9.38","03-09-2026 08:40:08"
"backend\src\services\claude\aiProviderService.js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\claude\aiProviderService.js","aiProviderService.js",".js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\claude","14285","13.95","03-09-2026 08:40:08"
"backend\src\services\claude\aiRecoveryService.js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\claude\aiRecoveryService.js","aiRecoveryService.js",".js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\claude","9239","9.02","03-09-2026 08:40:08"
"backend\src\services\claude\aiStrategyService.js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\claude\aiStrategyService.js","aiStrategyService.js",".js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\claude","5684","5.55","03-09-2026 08:40:08"
"backend\src\services\claude\enhancedLibraryKnowledgeService.js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\claude\enhancedLibraryKnowledgeService.js","enhancedLibraryKnowledgeService.js",".js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\claude","27242","26.6","30-08-2026 08:17:50"
"backend\src\services\claude\financialAIService.js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\claude\financialAIService.js","financialAIService.js",".js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\claude","9442","9.22","03-09-2026 08:40:08"
"backend\src\services\claude\insuranceAIService.js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\claude\insuranceAIService.js","insuranceAIService.js",".js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\claude","5860","5.72","03-09-2026 08:40:08"
"backend\src\services\claude\logisticsAIService.js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\claude\logisticsAIService.js","logisticsAIService.js",".js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\claude","6013","5.87","03-09-2026 08:40:08"
"backend\src\services\claude\orderAIService.js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\claude\orderAIService.js","orderAIService.js",".js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\claude","2693","2.63","03-09-2026 08:40:08"
"backend\src\services\claude\productAIService.js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\claude\productAIService.js","productAIService.js",".js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\claude","6209","6.06","03-09-2026 08:40:08"
"backend\src\services\claude\unifiedConfigService.js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\claude\unifiedConfigService.js","unifiedConfigService.js",".js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\claude","9108","8.89","30-08-2026 08:17:50"
"backend\src\services\climateAdvisoryService.js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\climateAdvisoryService.js","climateAdvisoryService.js",".js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services","599","0.58","04-09-2026 19:27:28"
"backend\src\services\coldChainMonitoringService.js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\coldChainMonitoringService.js","coldChainMonitoringService.js",".js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services","1230","1.2","04-09-2026 19:26:06"
"backend\src\services\complianceTrackingService.js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\complianceTrackingService.js","complianceTrackingService.js",".js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services","666","0.65","04-09-2026 19:58:06"
"backend\src\services\cropRecommendationService.js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\cropRecommendationService.js","cropRecommendationService.js",".js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services","1783","1.74","04-09-2026 19:22:44"
"backend\src\services\dataVisualizationService.js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\dataVisualizationService.js","dataVisualizationService.js",".js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services","505","0.49","04-09-2026 19:59:27"
"backend\src\services\dietTherapyService.js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\dietTherapyService.js","dietTherapyService.js",".js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services","3101","3.03","03-09-2026 08:40:08"
"backend\src\services\digitalTwinService.js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\digitalTwinService.js","digitalTwinService.js",".js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services","21613","21.11","31-08-2026 16:31:43"
"backend\src\services\dual-use\authService.js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\dual-use\authService.js","authService.js",".js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\dual-use","39492","38.57","03-09-2026 15:20:15"
"backend\src\services\dual-use\gdprService.js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\dual-use\gdprService.js","gdprService.js",".js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\dual-use","8067","7.88","30-08-2026 08:17:50"
"backend\src\services\dual-use\mfaService.js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\dual-use\mfaService.js","mfaService.js",".js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\dual-use","3296","3.22","30-08-2026 08:17:50"
"backend\src\services\dual-use\platformCoreService.js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\dual-use\platformCoreService.js","platformCoreService.js",".js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\dual-use","5716","5.58","30-08-2026 08:17:50"
"backend\src\services\energy\EnergyCostCalculator.js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\energy\EnergyCostCalculator.js","EnergyCostCalculator.js",".js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\energy","10106","9.87","30-08-2026 08:17:50"
"backend\src\services\enterpriseIntegrationService.js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\enterpriseIntegrationService.js","enterpriseIntegrationService.js",".js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services","23154","22.61","30-08-2026 16:32:36"
"backend\src\services\farmAnalyticsService.js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\farmAnalyticsService.js","farmAnalyticsService.js",".js","C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services","1445","1.41","04-09-2026 19:57:14"
