"File","Integration","EvidenceType"
"backend\src\database\migrations\049_offline_sync_tables.sql","PostgreSQL","TEXT_REFERENCE"
"backend\src\database\migrations\050_sms_auth_tables.sql","PostgreSQL","TEXT_REFERENCE"
"backend\src\database\migrations\061_decision_support_data_gaps.sql","PostgreSQL","TEXT_REFERENCE"
"backend\src\database\migrations\998_foreign_key_indexes.sql","PostgreSQL","TEXT_REFERENCE"
"backend\src\database\migrations\999_farmer_credit_risk_resolution.sql","PostgreSQL","TEXT_REFERENCE"
"backend\src\database\migrations\9995_scheme_verification_map_protection.sql","PostgreSQL","TEXT_REFERENCE"
"backend\src\database\migrations\9997_enterprise_memory_schema.sql","PostgreSQL","TEXT_REFERENCE"
"backend\src\database\migrations\9998_driver_location_telemetry_columns.sql","PostgreSQL","TEXT_REFERENCE"
"backend\src\database\migrations\9999_zzzzzzzzzz_unified_ledger_schema.sql","PostgreSQL","TEXT_REFERENCE"
"backend\src\database\migrations\enhanced_migrate.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\database\migrations\unified_ai_schema.sql","PostgreSQL","TEXT_REFERENCE"
"backend\src\database\models\index.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\database\models\Order.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\database\models\Product.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\database\models\User.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\database\monitoring\database_monitor.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\database\optimization\query_optimizer.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\database\pool.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\database\README.md","PostgreSQL","TEXT_REFERENCE"
"backend\src\database\schema.sql","PostgreSQL","TEXT_REFERENCE"
"backend\src\database\schema-decisions.json","PostgreSQL","TEXT_REFERENCE"
"backend\src\database\security\database_security.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\database\seed.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\database\transactions\transaction_manager.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\middleware\apiResponseHandler.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\modules\M006\service.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\modules\M007\service.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\modules\M008\service.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\modules\M009\service.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\modules\M010\service.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\modules\M011\service.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\modules\M012\service.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\modules\M013\service.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\modules\M014\service.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\modules\M015\service.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\modules\M016\service.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\modules\M017\service.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\modules\M018\service.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\modules\M019\service.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\modules\M020\service.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\modules\M021\service.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\modules\M026\service.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\modules\M027\service.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\modules\M028\service.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\modules\M029\service.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\modules\M030\service.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\modules\M043\service.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\modules\M044\service.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\modules\M045\service.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\modules\M046\service.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\modules\M069\service.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\modules\M071\service.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\modules\M072\service.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\modules\M073\service.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\modules\M074\service.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\modules\M075\service.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\modules\M132\service.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\modules\M141\service.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\modules\M144\service.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\monitoring\infrastructure.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\routes\__tests__\climateRoutes.test.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\routes\__tests__\waterSoilManagementRoutes.test.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\routes\authRoutes.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\services\__tests__\authService.security.test.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\services\advancedAnalyticsService.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\services\advancedSearchService.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\services\advancedVoiceAI.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\services\aiFeedbackService.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\services\claude\aiAgentService.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\services\claude\aiCollaborationService.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\services\claude\aiDecisionService.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\services\claude\enhancedLibraryKnowledgeService.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\services\claude\unifiedConfigService.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\services\dual-use\authService.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\services\dual-use\gdprService.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\services\dual-use\platformCoreService.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\services\legacy\advancedAIService.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\services\legacy\advancedFeaturesService.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\services\legacy\agriculturalIntelligenceService.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\services\legacy\aiAgenticCompanionService.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\services\legacy\aiCopilotService.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\services\legacy\aiGatewayService.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\services\legacy\aiService.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\services\legacy\analyticsService.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\services\legacy\animalHealthService.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\services\legacy\apicultureService.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\services\legacy\arVrService.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\services\legacy\auditService.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\services\legacy\backupService.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\services\legacy\biodiversityService.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\services\legacy\blockchainTraceabilityService.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\services\legacy\bulkOrderService.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\services\legacy\companyService.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\services\legacy\completeAIIntegrationService.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\services\legacy\completeERPIntegrationService.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\services\legacy\comprehensiveERPService.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\services\legacy\consumerHealthService.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\services\legacy\conversationalAIService.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\services\legacy\cropPlanningService.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\services\legacy\cropValueResearchService.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\services\legacy\dairyService.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\services\legacy\defenseFitnessPrepService.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\services\legacy\digitalProductPassportService.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\services\legacy\digitalTwinService.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\services\legacy\ecommerceAIService.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\services\legacy\ecommerceBusinessSalesService.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\services\legacy\ecommerceERPService.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\services\legacy\ecommerceIntegrationService.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\services\legacy\ecommerceMarketingService.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\services\legacy\ecommerceService.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\services\legacy\enterpriseControlService.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\services\legacy\enterpriseMemoryService.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\services\legacy\erpService.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\services\legacy\farmerService.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\services\legacy\farmerTrainingService.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\services\legacy\fertilizerInventoryService.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\services\legacy\financialService.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\services\legacy\fisheriesService.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\services\legacy\foodIntelligenceService.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\services\legacy\foodSafetyService.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\services\legacy\forestryService.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\services\legacy\formService.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\services\legacy\giIntelligenceService.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\services\legacy\goatService.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\services\legacy\governanceService.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\services\legacy\governmentSchemeService.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\services\legacy\gstService.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\services\legacy\hrService.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\services\legacy\indigenousKnowledgeService.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\services\legacy\institutionalProcurementService.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\services\legacy\insuranceFraudDetectionService.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\services\legacy\insurancePolicyIssuanceService.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\services\legacy\insurancePremiumService.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\services\legacy\insuranceService.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\services\legacy\iotIntegrationService.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\services\legacy\iotSensorService.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\services\legacy\knowledgeGraphService.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\services\legacy\laboratoryERPService.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\services\legacy\landRecordsService.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\services\legacy\libraryKnowledgeService.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\services\legacy\logisticsEnhancementService.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\services\legacy\logisticsService.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\services\legacy\moduleCatalogService.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\services\legacy\multilingualService.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\services\legacy\mushroomService.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\services\legacy\nutrientValueSalesService.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\services\legacy\nutritionIntelligenceService.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\services\legacy\offlinePaymentService.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\services\legacy\offlineSyncService.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\services\legacy\omnichannelAIService.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\services\legacy\orderService.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\services\legacy\organicTraceabilityService.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\services\legacy\pigService.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\services\legacy\platformTelemetryService.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\services\legacy\poultryService.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\services\legacy\predictiveAnalyticsService.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\services\legacy\productMediaAIService.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\services\legacy\productReviewService.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\services\legacy\productService.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\services\legacy\realtimeMonitoringService.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\services\legacy\recipeIntelligenceService.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\services\legacy\roleManagementService.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\services\legacy\sericultureService.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\services\legacy\sheepService.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\services\legacy\shelfLifeService.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\services\legacy\smsAuthService.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\services\legacy\soilTestingService.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\services\legacy\v42IntelligenceService.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\services\legacy\valueCommerceService.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\services\legacy\vermicompostService.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\services\legacy\voiceAIService.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\services\legacy\wearableIntegrationService.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\services\strategic\contractFarmingService.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\services\strategic\governmentSubsidyService.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\services\strategic\householdProcurementService.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\services\strategic\preSeasonPurchaseService.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\test\services\backupService.test.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\tests\arVrService.test.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\tests\blockchainTraceabilityService.test.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\tests\consumerHealthService.test.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\tests\conversationalAIService.test.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\tests\criticalModules.test.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\tests\enterpriseControl.test.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\tests\farmerPortal.test.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\tests\foodIntelligenceService.test.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\tests\giIntelligenceService.test.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\tests\insurance.test.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\tests\iotIntegrationService.test.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\tests\knowledgeGraphService.test.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\tests\laboratoryERPService.test.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\tests\marketplace.test.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\tests\multilingualService.test.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\tests\nutritionIntelligenceService.test.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\tests\organicTraceabilityService.test.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\tests\predictiveAnalyticsService.test.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\tests\setup.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\tests\setup.ts","PostgreSQL","TEXT_REFERENCE"
"backend\src\tests\statistics.test.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\tests\valueCommerceService.test.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\tests\voiceAIService.test.js","PostgreSQL","TEXT_REFERENCE"
"backend\src\utils\productionGates.js","PostgreSQL","TEXT_REFERENCE"
"CLAUDE.md","PostgreSQL","TEXT_REFERENCE"
"config\development.json","PostgreSQL","TEXT_REFERENCE"
"config\production.json","PostgreSQL","TEXT_REFERENCE"
"CONSOLIDATION_REPORT.md","PostgreSQL","TEXT_REFERENCE"
"CURRENT_STATE_100_PERCENT_ASSESSMENT.md","PostgreSQL","TEXT_REFERENCE"
"database\docker\init\001_subh_foundation.sql","PostgreSQL","TEXT_REFERENCE"
"database\docs\architecture\APPLICATION_DATABASE_BINDING.md","PostgreSQL","TEXT_REFERENCE"
"database\migrations\canonical\0001_subh_platform_foundation.sql","PostgreSQL","TEXT_REFERENCE"
"database\registry\DATABASE_ARCHITECTURE_REGISTRY.json","PostgreSQL","TEXT_REFERENCE"
"DATABASE_SETUP_GUIDE.md","PostgreSQL","TEXT_REFERENCE"
"deepak%20final.md","PostgreSQL","TEXT_REFERENCE"
"DEVIN_CLAUDE_HANDOFF_CONSOLIDATION_REPORT.md","PostgreSQL","TEXT_REFERENCE"
"DOCKER_COMPLETE_SOLUTION.md","PostgreSQL","TEXT_REFERENCE"
"DOCKER_SOLUTION_QUICK_REFERENCE.md","PostgreSQL","TEXT_REFERENCE"
"docker-compose.database.yml","PostgreSQL","TEXT_REFERENCE"
"docker-compose.dev.yml","PostgreSQL","TEXT_REFERENCE"
"docker-compose.full.yml","PostgreSQL","TEXT_REFERENCE"
"docker-compose.yml","PostgreSQL","TEXT_REFERENCE"
"docker-compose-postgres.yml","PostgreSQL","TEXT_REFERENCE"
"docs\EBDESIGN_ALIGNMENT.md","PostgreSQL","TEXT_REFERENCE"
"docs\enhancement_mapping_economic_layer.md","PostgreSQL","TEXT_REFERENCE"
"docs\ENTERPRISE_CONTROL_LAYER.md","PostgreSQL","TEXT_REFERENCE"
"docs\MIGRATION_CHAIN_VERIFIED.md","PostgreSQL","TEXT_REFERENCE"
"docs\MIGRATION_PREFLIGHT.md","PostgreSQL","TEXT_REFERENCE"
"docs\OPEN_ITEMS.md","PostgreSQL","TEXT_REFERENCE"
"docs\registry\15_SYSTEM_WIREFRAME.md","PostgreSQL","TEXT_REFERENCE"
"docs\registry\18_MODULE_COMPLETENESS.md","PostgreSQL","TEXT_REFERENCE"
"docs\registry\ROUTE_RECONCILIATION.md","PostgreSQL","TEXT_REFERENCE"
"docs\wireframes\economic_layer_wireframes.md","PostgreSQL","TEXT_REFERENCE"
"DOCUMENTATION\Solution_Architecture.md","PostgreSQL","TEXT_REFERENCE"
"DOCUMENTATION\Volume_1_Platform_Architecture.md","PostgreSQL","TEXT_REFERENCE"
"DOCUMENTATION\Volume_11_AI_Engineering_Digital_Twin_Platform.md","PostgreSQL","TEXT_REFERENCE"
"DOCUMENTATION\Volume_11A_Engineering_Microservices_Architecture.md","PostgreSQL","TEXT_REFERENCE"
"DOCUMENTATION\Volume_11D_Phase1_Implementation_Plan.md","PostgreSQL","TEXT_REFERENCE"
"DOCUMENTATION\Volume_11E_Integration_with_Existing_Modules.md","PostgreSQL","TEXT_REFERENCE"
"DOCUMENTATION\Volume_12B_Integration_Shared_Infrastructure_Engineering_OS.md","PostgreSQL","TEXT_REFERENCE"
"DOCUMENTATION\Volume_13A_Integration_Rural_Life_OS_Existing_Modules.md","PostgreSQL","TEXT_REFERENCE"
"DOCUMENTATION\Volume_14C_Integration_RPIP_RLX_RMN_Rural_Life_OS.md","PostgreSQL","TEXT_REFERENCE"
"DOCUMENTATION\Volume_15A_Integration_AREX_Rural_Life_OS.md","PostgreSQL","TEXT_REFERENCE"
"DOCUMENTATION\Volume_3_Infrastructure_Mapping.md","PostgreSQL","TEXT_REFERENCE"
"DOCUMENTATION\Volume_4_Database_Architecture.md","PostgreSQL","TEXT_REFERENCE"
"ENHANCEMENTS.md","PostgreSQL","TEXT_REFERENCE"
"ENVIRONMENT_SETUP_GUIDE.md","PostgreSQL","TEXT_REFERENCE"
"FINAL_ENGINEERING_REPORT.md","PostgreSQL","TEXT_REFERENCE"
"FINAL_ENTERPRISE_CONCEPT_AUDIT_REPORT.md","PostgreSQL","TEXT_REFERENCE"
"FINAL_STATUS_AND_ACTION_ITEMS.md","PostgreSQL","TEXT_REFERENCE"
"FORENSIC_DISCOVERY_REPORT.md","PostgreSQL","TEXT_REFERENCE"
"frontend\src\modules\M029\README.md","PostgreSQL","TEXT_REFERENCE"
"IMMEDIATE_NEXT_STEPS.md","PostgreSQL","TEXT_REFERENCE"
