"File","Role","PathClass","InDegree","OutDegree","TotalDegree"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M169\controller.js","CONTROLLER","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M025\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M270\controller.js","CONTROLLER","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M047\controller.js","CONTROLLER","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\aiAgentRoutes.js","ROUTE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\aiTrainingService.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\operationsManagementRoutes.js","ROUTE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\completeERPIntegrationRoutes.js","ROUTE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\aiGenerationRunStore.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M256\service.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\completeAIIntegrationDomainRoutes.js","ROUTE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\blockchainVerificationRoutes.js","ROUTE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M224\service.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M168\controller.js","CONTROLLER","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\farmerValueService.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M285\service.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\neProductIntelligenceService.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M334\controller.js","CONTROLLER","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\livestockManagementRoutes.js","ROUTE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M244\service.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M113\controller.js","CONTROLLER","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M203\service.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M210\controller.js","CONTROLLER","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\claude\productAIRoutes.js","ROUTE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M233\service.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\platformConfigurationService.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M147\service.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M125\service.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M331\controller.js","CONTROLLER","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M132\controller.js","CONTROLLER","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M269\controller.js","CONTROLLER","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M307\controller.js","CONTROLLER","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\orderService.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M240\controller.js","CONTROLLER","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M208\service.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\supplyChainDecisionRoutes.js","ROUTE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M198\service.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M223\controller.js","CONTROLLER","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M070\controller.js","CONTROLLER","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\aiAgenticCompanionService.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M278\service.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M080\controller.js","CONTROLLER","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M239\service.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\legacy\waterManagementService.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M225\controller.js","CONTROLLER","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M096\service.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M197\controller.js","CONTROLLER","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M285\controller.js","CONTROLLER","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M322\service.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M170\service.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\productReviewService.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\organicTraceabilityService.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\livestockService.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M218\service.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M243\service.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\legacy\governanceService.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M145\controller.js","CONTROLLER","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M109\controller.js","CONTROLLER","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\biometricService.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M006\controller.js","CONTROLLER","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\engineeringProjectService.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M002\controller.js","CONTROLLER","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M094\service.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M028\service.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M108\controller.js","CONTROLLER","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M016\controller.js","CONTROLLER","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M030\controller.js","CONTROLLER","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M135\controller.js","CONTROLLER","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\controllers\nervousSystemController.js","CONTROLLER","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\healthRoutes.js","ROUTE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M157\service.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M106\service.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M221\service.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M304\service.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M174\controller.js","CONTROLLER","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M254\controller.js","CONTROLLER","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M023\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\aiImageGenerationEnhancedRoutes.js","ROUTE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\nutritionIntelligenceService.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M075\controller.js","CONTROLLER","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M136\controller.js","CONTROLLER","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M299\controller.js","CONTROLLER","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M103\controller.js","CONTROLLER","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\researchAndDevelopmentDomainRoutes.js","ROUTE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\core\humanReviewBridge.js","OTHER","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M024\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M158\service.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M274\controller.js","CONTROLLER","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\civilDisruptionService.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M284\service.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M219\service.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M075\service.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M133\controller.js","CONTROLLER","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M162\controller.js","CONTROLLER","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M316\service.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M133\service.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M323\service.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M263\service.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\phase8.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M114\service.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M245\controller.js","CONTROLLER","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\ruralFinanceService.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M006\service.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\iotIntegrationRoutes.js","ROUTE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M166\service.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\dairyService.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\hrService.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M062\service.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\databaseManagementRoutes.js","ROUTE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M323\controller.js","CONTROLLER","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M272\controller.js","CONTROLLER","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M014\controller.js","CONTROLLER","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M214\service.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\legacy\iotSensorService.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M264\service.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M038\controller.js","CONTROLLER","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\animalHealthService.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\commerce\farmerProcurementQuoteService.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M328\service.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M007\service.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M106\controller.js","CONTROLLER","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M025\controller.js","CONTROLLER","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\phase9.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M008\controller.js","CONTROLLER","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M305\controller.js","CONTROLLER","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M175\controller.js","CONTROLLER","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M333\controller.js","CONTROLLER","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M112\controller.js","CONTROLLER","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M135\service.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\soilTestingService.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M101\routes.js","ROUTE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M047\service.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M213\controller.js","CONTROLLER","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M191\service.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M275\service.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M097\controller.js","CONTROLLER","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M177\controller.js","CONTROLLER","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\completeERPIntegrationService.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\bulkOrderService.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M001\service.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\recoveredFinanceService.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M035\service.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M197\service.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M015\controller.js","CONTROLLER","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\farmerTrainingService.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M041\villageCompletenessService.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M146\controller.js","CONTROLLER","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\phase11.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\weatherService.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\ruralEnterpriseService.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M146\service.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\climateAdvisoryRoutes.js","ROUTE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M344\service.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M186\controller.js","CONTROLLER","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M161\controller.js","CONTROLLER","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\controllers\nutrientValueSalesController.js","CONTROLLER","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\costService.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M303\service.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\mobilityRidesService.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\institutionalProcurementService.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M056\service.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\soilManagementRoutes.js","ROUTE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\claude\enhancedLibraryKnowledgeService.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\systemAdministrationService.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\routes\farmerFamilyRoutes.js","ROUTE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M262\service.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\costControlService.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\sheepService.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M039\service.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M005\controller.js","CONTROLLER","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\services\gdprService.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M215\service.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M256\controller.js","CONTROLLER","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M057\controller.js","CONTROLLER","PRODUCTION_OR_REVIEW","1","1","2"
"C:\Users\DIYA GOEL\Downloads\EBDESIGN\backend\src\modules\M240\service.js","SERVICE","PRODUCTION_OR_REVIEW","1","1","2"
