"Method","RawPath","RouteFamily","SourceLine","SourceText"
"GET","/ecommerce-integration/nutrition-price-premium/${productId}","/ecommerce-integration/nutrition-price-premium/:param","1855","getNutritionPricePremium: (productId, basePrice) => api.get(`/ecommerce-integration/nutrition-price-premium/${productId}`, { params: { basePrice } }),"
"POST","/regulations/${id}/compliance","/regulations/:param/compliance","1097","checkCompliance: (id) => api.post(`/regulations/${id}/compliance`),"
"PUT","/farm-task/task/${id}","/farm-task/task/:param","6599","updateTask: (id, data) => api.put(`/farm-task/task/${id}`, data),"
"POST","/resilience/tests/${id}/run","/resilience/tests/:param/run","1317","runResilienceTest: (id) => api.post(`/resilience/tests/${id}/run`),"
"POST","/scaling/policies/${id}/apply","/scaling/policies/:param/apply","1067","applyScalingPolicy: (id) => api.post(`/scaling/policies/${id}/apply`),"
"POST","/research-development/rd-project/${projectId}/milestone","/research-development/rd-project/:param/milestone","2369","getRDProject: (projectId) => api.get(`/research-development/rd-project/${projectId}`),"
"GET","/trade-associations/${id}","/trade-associations/:param","4949","getTradeAssociation: (id) => api.get(`/trade-associations/${id}`),"
"POST","/cost-control/budget/${budgetId}/line","/cost-control/budget/:param/line","1965","getBudget: (budgetId) => api.get(`/cost-control/budget/${budgetId}`),"
"PUT","/sowing/record/${id}","/sowing/record/:param","6846","updateRecord: (id, data) => api.put(`/sowing/record/${id}`, data),"
"POST","/peers/${id}/connect","/peers/:param/connect","1632","connectPeer: (id) => api.post(`/peers/${id}/connect`),"
"GET","/rfq/centre-pnl/${fpoId}","/rfq/centre-pnl/:param","2351","centrePnl: (fpoId) => api.get(`/rfq/centre-pnl/${fpoId}`),"
"PUT","/orders/cart/item/${id}","/orders/cart/item/:param","5512","updateCartItem: (id, data) => api.put(`/orders/cart/item/${id}`, data),"
"DELETE","/mfa-management/device/${id}","/mfa-management/device/:param","6210","updateDevice: (id, data) => api.put(`/mfa-management/device/${id}`, data),"
"DELETE","/watershed-records/${id}","/watershed-records/:param","6956","update: (id, data) => api.put(`/watershed-records/${id}`, data),"
"GET","/industry-associations/${id}","/industry-associations/:param","4959","getIndustryAssociation: (id) => api.get(`/industry-associations/${id}`),"
"GET","/colonies/${id}","/colonies/:param","4889","getColony: (id) => api.get(`/colonies/${id}`),"
"GET","/testing/results/${id}","/testing/results/:param","1052","getTestResults: (id) => api.get(`/testing/results/${id}`),"
"POST","/disposal/${entity}/${id}","/disposal/:param/:param","1192","dispose: (entity, id) => api.post(`/disposal/${entity}/${id}`),"
"DELETE","/orchard/orchard/${id}","/orchard/orchard/:param","6647","updateOrchard: (id, data) => api.put(`/orchard/orchard/${id}`, data),"
"POST","/fertilizer-inventory/item/${id}/issue","/fertilizer-inventory/item/:param/issue","3609","updateInventoryItem: (id, data) => api.put(`/fertilizer-inventory/item/${id}`, data),"
"GET","/areas/${id}","/areas/:param","4864","getArea: (id) => api.get(`/areas/${id}`),"
"POST","/versions/${entity}/${id}/${version}/restore","/versions/:param/:param/:param/restore","1012","getVersion: (id) => api.get(`/versions/${id}`),"
"GET","/nutrition-intelligence/product-nutrition/${productId}/score","/nutrition-intelligence/product-nutrition/:param/score","342","getProductNutrition: (productId) => api.get(`/nutrition-intelligence/product-nutrition/${productId}`),"
"POST","/conversational-ai/session/${sessionId}/end","/conversational-ai/session/:param/end","85","respond: (sessionId, userMessage) => api.post(`/conversational-ai/session/${sessionId}/respond`, { userMessage }),"
"GET","/cooperative-share/distribution/${id}","/cooperative-share/distribution/:param","1980","previewDistribution: (data) => api.post('/cooperative-share/distribution/preview', data),"
"POST","/workflow-manager/${id}/execute","/workflow-manager/:param/execute","5880","executeWorkflow: (id, data) => api.post(`/workflow-manager/${id}/execute`, data),"
"PUT","/protected-cultivation/structure/${id}","/protected-cultivation/structure/:param","6182","updateStructure: (id, data) => api.put(`/protected-cultivation/structure/${id}`, data),"
"GET","/partnerships/${id}","/partnerships/:param","4924","getPartnership: (id) => api.get(`/partnerships/${id}`),"
"GET","/cost-control/budget/${budgetId}/vs-actual","/cost-control/budget/:param/vs-actual","1965","getBudget: (budgetId) => api.get(`/cost-control/budget/${budgetId}`),"
"PUT","/aeroponics/system/${id}","/aeroponics/system/:param","6168","updateSystem: (id, data) => api.put(`/aeroponics/system/${id}`, data),"
"PUT","/webhook-config/${id}","/webhook-config/:param","5850","updateWebhook: (id, data) => api.put(`/webhook-config/${id}`, data),"
"GET","/brands/${id}","/brands/:param","5539","getBrand: (id) => api.get(`/brands/${id}`),"
"POST","/robotics/missions/${id}/start","/robotics/missions/:param/start","4337","getMission: (id) => api.get(`/robotics/missions/${id}`),"
"GET","/farmers/${id}/dashboard","/farmers/:param/dashboard","5991","getFarmer: (id) => api.get(`/farmers/${id}`),"
"POST","/ai/strategies/${id}/execute","/ai/strategies/:param/execute","208","executeStrategy: (id, data) => api.post(`/ai/strategies/${id}/execute`, data),"
"DELETE","/fertility-management/record/${id}","/fertility-management/record/:param","6834","updateRecord: (id, data) => api.put(`/fertility-management/record/${id}`, data),"
"DELETE","/rainwater-structures/${id}","/rainwater-structures/:param","6949","update: (id, data) => api.put(`/rainwater-structures/${id}`, data),"
"POST","/crop-value-research/${id}/review","/crop-value-research/:param/review","1929","researchCropValue: (data) => api.post('/crop-value-research/research', data),"
"PUT","/water-quality-records/${id}","/water-quality-records/:param","6942","update: (id, data) => api.put(`/water-quality-records/${id}`, data),"
"GET","/farmers/${farmerId}/harvest-score/history","/farmers/:param/harvest-score/history","5991","getFarmer: (id) => api.get(`/farmers/${id}`),"
"PUT","/feed-management/record/${id}","/feed-management/record/:param","6433","updateRecord: (id, data) => api.put(`/feed-management/record/${id}`, data),"
"POST","/load-tests/${id}/run","/load-tests/:param/run","1332","runLoadTest: (id) => api.post(`/load-tests/${id}/run`),"
"POST","/modules/${module}","/modules/:param","64","getItems: (module) => api.get(`/modules/${module}`),"
"GET","/ai/copilot/session/${sessionId}/history","/ai/copilot/session/:param/history","145","sendMessage: (sessionId, message, context = {}) => api.post(`/ai/copilot/session/${sessionId}/message`, {"
"POST","/audit-checks/${id}/run","/audit-checks/:param/run","1357","runAuditCheck: (id) => api.post(`/audit-checks/${id}/run`),"
"PUT","/proxies/${id}","/proxies/:param","1512","configureProxy: (id, config) => api.put(`/proxies/${id}`, config),"
"DELETE","/drought-monitoring/records/record/${id}","/drought-monitoring/records/record/:param","2630","updateRecord: (id, data) => api.put(`/drought-monitoring/records/record/${id}`, data),"
"GET","/sap-module-architecture/module/${id}/version","/sap-module-architecture/module/:param/version","2313","getModule: (id) => api.get(`/sap-module-architecture/module/${id}`),"
"GET","/ai/library-workspace/files/${encodeURIComponent(libraryId)}/content","/ai/library-workspace/files/:param/content","3386","searchFiles: (params = {}) => api.get('/ai/library-workspace/files/search', { params }),"
"GET","/robotics/missions/${id}","/robotics/missions/:param","4337","getMission: (id) => api.get(`/robotics/missions/${id}`),"
"GET","/ecommerce-ai/forecast-demand/${productId}","/ecommerce-ai/forecast-demand/:param","298","forecastProductDemand: (productId, horizonDays) => api.get(`/ecommerce-ai/forecast-demand/${productId}`, { params: { horizonDays } }),"
"PUT","/organic-input/item/${id}","/organic-input/item/:param","6290","updateItem: (id, data) => api.put(`/organic-input/item/${id}`, data),"
"GET","/event-calendar/${id}","/event-calendar/:param","5634","getEvent: (id) => api.get(`/event-calendar/${id}`),"
"DELETE","/crop-varieties/${id}","/crop-varieties/:param","3505","updateVariety: (id, data) => api.put(`/crop-varieties/${id}`, data),"
"POST","/dairy-ai/recommend-breeding/${animalId}","/dairy-ai/recommend-breeding/:param","3515","recommendBreeding: (animalId) => api.post(`/dairy-ai/recommend-breeding/${animalId}`),"
"DELETE","/poultry-management/batch/${id}","/poultry-management/batch/:param","6398","updateBatch: (id, data) => api.put(`/poultry-management/batch/${id}`, data),"
"DELETE","/crop-registrations/${id}","/crop-registrations/:param","3496","updateCrop: (id, data) => api.put(`/crop-registrations/${id}`, data),"
"GET","/syndicates/${id}","/syndicates/:param","4934","getSyndicate: (id) => api.get(`/syndicates/${id}`),"
"POST","/learning-models/${id}/train","/learning-models/:param/train","1432","trainModel: (id, data) => api.post(`/learning-models/${id}/train`, data),"
"PUT","/seed-planning/plan/${id}","/seed-planning/plan/:param","6803","updatePlan: (id, data) => api.put(`/seed-planning/plan/${id}`, data),"
"POST","/erp/sync/conflicts/${id}/resolve","/erp/sync/conflicts/:param/resolve","6031","resolveConflict: (id, data) => api.post(`/erp/sync/conflicts/${id}/resolve`, data),"
"DELETE","/farm-activity/activity/${id}","/farm-activity/activity/:param","6592","updateActivity: (id, data) => api.put(`/farm-activity/activity/${id}`, data),"
"PUT","/sheep/${id}","/sheep/:param","2269","manageSheep: (id, data) => api.put(`/sheep/${id}`, data),"
"PUT","/fleet-management/vehicle/${id}","/fleet-management/vehicle/:param","6497","updateVehicle: (id, data) => api.put(`/fleet-management/vehicle/${id}`, data),"
"PUT","/bioflocc-farm/tank/${id}","/bioflocc-farm/tank/:param","6046","updateTank: (id, data) => api.put(`/bioflocc-farm/tank/${id}`, data),"
"DELETE","/biofertilizer/item/${id}","/biofertilizer/item/:param","6262","updateItem: (id, data) => api.put(`/biofertilizer/item/${id}`, data),"
"GET","/farmer/${id}","/farmer/:param","400","getProfile: () => api.get('/farmer/profile'),"
"POST","/backup/restore/${id}","/backup/restore/:param","789","restoreBackup: (id) => api.post(`/backup/restore/${id}`),"
"DELETE","/orders/cart/item/${id}","/orders/cart/item/:param","5512","updateCartItem: (id, data) => api.put(`/orders/cart/item/${id}`, data),"
"GET","/engineering-project/project/${id}","/engineering-project/project/:param","1815","getProject: (id) => api.get(`/engineering-project/project/${id}`),"
"PUT","/soil-health/card/${id}","/soil-health/card/:param","2263","updateCard: (id, data) => api.put(`/soil-health/card/${id}`, data),"
"DELETE","/climate-risk/assessments/assessment/${id}","/climate-risk/assessments/assessment/:param","2663","updateAssessment: (id, data) => api.put(`/climate-risk/assessments/assessment/${id}`, data),"
"PUT","/session-management/session/${id}","/session-management/session/:param","6230","updateSession: (id, data) => api.put(`/session-management/session/${id}`, data),"
"GET","/clusters/${id}/status","/clusters/:param/status","1242","getClusterStatus: (id) => api.get(`/clusters/${id}/status`),"
"GET","/cold-storage/compliance-status/${facilityId}","/cold-storage/compliance-status/:param","2111","getComplianceStatus: (facilityId, hours) => api.get(`/cold-storage/compliance-status/${facilityId}`, { params: { hours } }),"
"PUT","/ai/providers/${id}","/ai/providers/:param","213","configureProvider: (id, data) => api.put(`/ai/providers/${id}`, data),"
"POST","/complete-ai-integration/predict-harvest-timing/${farmerId}","/complete-ai-integration/predict-harvest-timing/:param","2081","predictHarvestTiming: (farmerId, data) => api.post(`/complete-ai-integration/predict-harvest-timing/${farmerId}`, data),"
"PUT","/permission-management/permission/${id}","/permission-management/permission/:param","6196","updatePermission: (id, data) => api.put(`/permission-management/permission/${id}`, data),"
"GET","/users/${id}","/users/:param","59","updateUser: (id, data) => api.put(`/admin/users/${id}`, data),"
"POST","/ai-agent/agent/${agentName}/clear-memory","/ai-agent/agent/:param/clear-memory","106","clearAgentMemory: (agentName) => api.post(`/ai-agent/agent/${agentName}/clear-memory`),"
"PUT","/polyhouse/record/${id}","/polyhouse/record/:param","6161","updateRecord: (id, data) => api.put(`/polyhouse/record/${id}`, data),"
"GET","/library/cards/${encodeURIComponent(id)}","/library/cards/:param","218","getLibraryCard: (id) => api.get(`/library/cards/${id}`),"
"DELETE","/images/${id}","/images/:param","843","uploadImage: (file) => api.post('/images/upload', file),"
"GET","/cost-control/cost-centers/${companyId}","/cost-control/cost-centers/:param","1958","getCostCenters: (companyId, params) => api.get(`/cost-control/cost-centers/${companyId}`, { params }),"
"GET","/cost-control/profit-centers/${companyId}","/cost-control/profit-centers/:param","1962","getProfitCenters: (companyId, params) => api.get(`/cost-control/profit-centers/${companyId}`, { params }),"
"PUT","/environment-config/${id}","/environment-config/:param","5835","updateEnvironment: (id, data) => api.put(`/environment-config/${id}`, data),"
"POST","/updates/${id}/apply","/updates/:param/apply","1207","applyUpdate: (id) => api.post(`/updates/${id}/apply`),"
"POST","/timeline/${entity}/${id}","/timeline/:param/:param","1156","getTimeline: (entity, id) => api.get(`/timeline/${entity}/${id}`),"
"GET","/timeline/${entity}/${id}","/timeline/:param/:param","1156","getTimeline: (entity, id) => api.get(`/timeline/${entity}/${id}`),"
"POST","/comprehensive-erp/update-project-status/${id}","/comprehensive-erp/update-project-status/:param","2035","updateProjectStatus: (id, data) => api.post(`/comprehensive-erp/update-project-status/${id}`, data),"
"PUT","/forms/form/${id}","/forms/form/:param","6089","updateForm: (id, data) => api.put(`/forms/form/${id}`, data),"
"GET","/districts/${id}","/districts/:param","3409","getDistrict: (id) => api.get(`/districts/${id}`),"
"POST","/orders/${orderId}/payment","/orders/:param/payment","363","getOrderAIInsights: () => api.get('/orders/ai/insights'),"
"DELETE","/sso/provider/${id}","/sso/provider/:param","6203","updateProvider: (id, data) => api.put(`/sso/provider/${id}`, data),"
"GET","/enterprise-control/clients/${id}/health","/enterprise-control/clients/:param/health","3533","clientHealth: (id) => api.get(`/enterprise-control/clients/${id}/health`),"
