"PhysicalPath","FileName","Extension","SizeBytes","SHA256","PhysicalItemID","IdentitySource","Confidence","AuthorityOriginalPath","AuthorityCurrentLocation","AuthorityOriginalFileName","LogicalIdentity","ImplementationIdentity","VariantIdentity","LibraryPathMatch","LibraryHashMatch","SubhEvidenceMatch","Status","Reason","TriageBucket","TriageReason"
"_JUNK_QUARANTINE\DEEP_FORENSIC_REPAIR\20260815_154721\BACKUP\index.js.f34071afeac4479e9b3b31b9e4c36cf8.bak","index.js.f34071afeac4479e9b3b31b9e4c36cf8.bak",".bak","48225","60AEE3A47E3D506D417CC90AB6196AD4A6FA11E8BBE6C7C800F73D4F2679A3D3","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established.","NEW_UNREGISTERED_SAFE_TO_CREATE_IDENTITY","No Authority path or hash match, but global CONFLICT and DUPLICATE counts for this run were both 0 — nothing in the library contradicts this file. Eligible for a fresh PhysicalItemID using the project's existing ID-minting sequence (do not invent a new ID scheme)."
"_JUNK_QUARANTINE\DEEP_FORENSIC_REPAIR\20260815_154721\BACKUP\index.js.f41275ac91144fd89ff8f8bbe7549391.bak","index.js.f41275ac91144fd89ff8f8bbe7549391.bak",".bak","47417","966138AC0C6F6A7ED9929CA20BB71D43B1C67DE268A5ED7B85AF676126A6EEA8","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established.","NEW_UNREGISTERED_SAFE_TO_CREATE_IDENTITY","No Authority path or hash match, but global CONFLICT and DUPLICATE counts for this run were both 0 — nothing in the library contradicts this file. Eligible for a fresh PhysicalItemID using the project's existing ID-minting sequence (do not invent a new ID scheme)."
"_JUNK_QUARANTINE\DEEP_FORENSIC_REPAIR\20260815_154721\BACKUP\index.js.f57113a91cc348388d67c2b3ca01f819.bak","index.js.f57113a91cc348388d67c2b3ca01f819.bak",".bak","45478","9779BB224A55347005BBDB9660BD8DB614A827B592F3618A85EC9F67EA12FEE5","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established.","NEW_UNREGISTERED_SAFE_TO_CREATE_IDENTITY","No Authority path or hash match, but global CONFLICT and DUPLICATE counts for this run were both 0 — nothing in the library contradicts this file. Eligible for a fresh PhysicalItemID using the project's existing ID-minting sequence (do not invent a new ID scheme)."
"_JUNK_QUARANTINE\DEEP_FORENSIC_REPAIR\20260815_154721\BACKUP\index.js.f6a57e54a0a34262846eb8db1eaa6b38.bak","index.js.f6a57e54a0a34262846eb8db1eaa6b38.bak",".bak","47068","3BA162EBC15E32A6D1AB1FBC59A74938C3B256271E14F1E038413C0BFB427BA4","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established.","NEW_UNREGISTERED_SAFE_TO_CREATE_IDENTITY","No Authority path or hash match, but global CONFLICT and DUPLICATE counts for this run were both 0 — nothing in the library contradicts this file. Eligible for a fresh PhysicalItemID using the project's existing ID-minting sequence (do not invent a new ID scheme)."
"_JUNK_QUARANTINE\DEEP_FORENSIC_REPAIR\20260815_154721\BACKUP\index.js.f7f112a127d3493da397425711f4132a.bak","index.js.f7f112a127d3493da397425711f4132a.bak",".bak","48111","E4A760B5C3B82B00CBAD0B11A557853BA9A5BB4DC1F00BCA80F0FB06BBB77ED8","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established.","NEW_UNREGISTERED_SAFE_TO_CREATE_IDENTITY","No Authority path or hash match, but global CONFLICT and DUPLICATE counts for this run were both 0 — nothing in the library contradicts this file. Eligible for a fresh PhysicalItemID using the project's existing ID-minting sequence (do not invent a new ID scheme)."
"_JUNK_QUARANTINE\DEEP_FORENSIC_REPAIR\20260815_154721\BACKUP\index.js.f8e0adc533b44ce38f1a69fc2f1ae659.bak","index.js.f8e0adc533b44ce38f1a69fc2f1ae659.bak",".bak","47026","FB65A8C5B3772F6D1FD9D095A7B38DE158FD8589DAFB57ABA7DFD0858631DE49","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established.","NEW_UNREGISTERED_SAFE_TO_CREATE_IDENTITY","No Authority path or hash match, but global CONFLICT and DUPLICATE counts for this run were both 0 — nothing in the library contradicts this file. Eligible for a fresh PhysicalItemID using the project's existing ID-minting sequence (do not invent a new ID scheme)."
"_JUNK_QUARANTINE\DEEP_FORENSIC_REPAIR\20260815_154721\BACKUP\index.js.f962ff15262b4c0ea5956ecea5ade940.bak","index.js.f962ff15262b4c0ea5956ecea5ade940.bak",".bak","46077","E50CFE66AAF5772C6A09EDC247D5A6BE8443E23B129F58E160DA8D0424438138","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established.","NEW_UNREGISTERED_SAFE_TO_CREATE_IDENTITY","No Authority path or hash match, but global CONFLICT and DUPLICATE counts for this run were both 0 — nothing in the library contradicts this file. Eligible for a fresh PhysicalItemID using the project's existing ID-minting sequence (do not invent a new ID scheme)."
"_JUNK_QUARANTINE\DEEP_FORENSIC_REPAIR\20260815_154721\BACKUP\index.js.fa2f01a2179f44b2ba88d289f6b63b3c.bak","index.js.fa2f01a2179f44b2ba88d289f6b63b3c.bak",".bak","46692","C71834165F199E0C34A3339D312C8871B822D2E356D061F1A722591BAFBA4E7C","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established.","NEW_UNREGISTERED_SAFE_TO_CREATE_IDENTITY","No Authority path or hash match, but global CONFLICT and DUPLICATE counts for this run were both 0 — nothing in the library contradicts this file. Eligible for a fresh PhysicalItemID using the project's existing ID-minting sequence (do not invent a new ID scheme)."
"_JUNK_QUARANTINE\DEEP_FORENSIC_REPAIR\20260815_154721\BACKUP\index.js.fb3a895bf6ce4c7caa2116d997666e54.bak","index.js.fb3a895bf6ce4c7caa2116d997666e54.bak",".bak","47912","E964A3106374324E0FAAC8C61AFB28E28FB94FF2AB868895E7EEF647C6952197","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established.","NEW_UNREGISTERED_SAFE_TO_CREATE_IDENTITY","No Authority path or hash match, but global CONFLICT and DUPLICATE counts for this run were both 0 — nothing in the library contradicts this file. Eligible for a fresh PhysicalItemID using the project's existing ID-minting sequence (do not invent a new ID scheme)."
"_JUNK_QUARANTINE\DEEP_FORENSIC_REPAIR\20260815_154721\BACKUP\index.js.fb63e1ecf561437490160eaf821a4027.bak","index.js.fb63e1ecf561437490160eaf821a4027.bak",".bak","46372","125D78CEEBEA1B9EB7C55C8AA6917F2A8FDBDB24BE6DB05CF628D3032CAE80F5","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established.","NEW_UNREGISTERED_SAFE_TO_CREATE_IDENTITY","No Authority path or hash match, but global CONFLICT and DUPLICATE counts for this run were both 0 — nothing in the library contradicts this file. Eligible for a fresh PhysicalItemID using the project's existing ID-minting sequence (do not invent a new ID scheme)."
"_JUNK_QUARANTINE\DEEP_FORENSIC_REPAIR\20260815_154721\BACKUP\index.js.fcb616448f0746a3b45aa9ecfd007793.bak","index.js.fcb616448f0746a3b45aa9ecfd007793.bak",".bak","46005","E997B5046E40BC6F8938E56AC8D8960D514245D00975C5FFA7CB1A1B7D9547D7","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established.","NEW_UNREGISTERED_SAFE_TO_CREATE_IDENTITY","No Authority path or hash match, but global CONFLICT and DUPLICATE counts for this run were both 0 — nothing in the library contradicts this file. Eligible for a fresh PhysicalItemID using the project's existing ID-minting sequence (do not invent a new ID scheme)."
"_JUNK_QUARANTINE\DEEP_FORENSIC_REPAIR\20260815_154721\BACKUP\index.js.fd8dd8ab05bd4d5eaeae8f781d73f14a.bak","index.js.fd8dd8ab05bd4d5eaeae8f781d73f14a.bak",".bak","46613","D0968EB303B727EA1642F17D9428B4D83FA7CDED7AAB8822B7E243B10B9B86DD","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established.","NEW_UNREGISTERED_SAFE_TO_CREATE_IDENTITY","No Authority path or hash match, but global CONFLICT and DUPLICATE counts for this run were both 0 — nothing in the library contradicts this file. Eligible for a fresh PhysicalItemID using the project's existing ID-minting sequence (do not invent a new ID scheme)."
"_JUNK_QUARANTINE\DEEP_FORENSIC_REPAIR\20260815_154721\BACKUP\index.js.ff5e89109e314a4fbf9b017f15ed6516.bak","index.js.ff5e89109e314a4fbf9b017f15ed6516.bak",".bak","47912","E964A3106374324E0FAAC8C61AFB28E28FB94FF2AB868895E7EEF647C6952197","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established.","NEW_UNREGISTERED_SAFE_TO_CREATE_IDENTITY","No Authority path or hash match, but global CONFLICT and DUPLICATE counts for this run were both 0 — nothing in the library contradicts this file. Eligible for a fresh PhysicalItemID using the project's existing ID-minting sequence (do not invent a new ID scheme)."
"_JUNK_QUARANTINE\DEEP_FORENSIC_REPAIR\20260815_154721\BACKUP\inputValidation.test.js.462749409cac47c7a56d2757136844c4.bak","inputValidation.test.js.462749409cac47c7a56d2757136844c4.bak",".bak","4773","2BBB56EF2D7248EE319E14113F3A37D1180B468AE72311FA917018F9D892488D","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established.","NEW_UNREGISTERED_SAFE_TO_CREATE_IDENTITY","No Authority path or hash match, but global CONFLICT and DUPLICATE counts for this run were both 0 — nothing in the library contradicts this file. Eligible for a fresh PhysicalItemID using the project's existing ID-minting sequence (do not invent a new ID scheme)."
"_JUNK_QUARANTINE\DEEP_FORENSIC_REPAIR\20260815_154721\BACKUP\Order.js.0c422a583445407fa6849d5f5a55e99f.bak","Order.js.0c422a583445407fa6849d5f5a55e99f.bak",".bak","3027","38D1F3B22651CF6C42363E6EF15A44CF3A430E6F1AAE00B185099A1065397836","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established.","NEW_UNREGISTERED_SAFE_TO_CREATE_IDENTITY","No Authority path or hash match, but global CONFLICT and DUPLICATE counts for this run were both 0 — nothing in the library contradicts this file. Eligible for a fresh PhysicalItemID using the project's existing ID-minting sequence (do not invent a new ID scheme)."
"_JUNK_QUARANTINE\DEEP_FORENSIC_REPAIR\20260815_154721\BACKUP\Order.js.b8eba28211fc4517a7969f9ac58fe808.bak","Order.js.b8eba28211fc4517a7969f9ac58fe808.bak",".bak","3027","38D1F3B22651CF6C42363E6EF15A44CF3A430E6F1AAE00B185099A1065397836","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established.","NEW_UNREGISTERED_SAFE_TO_CREATE_IDENTITY","No Authority path or hash match, but global CONFLICT and DUPLICATE counts for this run were both 0 — nothing in the library contradicts this file. Eligible for a fresh PhysicalItemID using the project's existing ID-minting sequence (do not invent a new ID scheme)."
"_JUNK_QUARANTINE\DEEP_FORENSIC_REPAIR\20260815_154721\BACKUP\Order.js.bc140419a621489885c6ee774b9a3c2e.bak","Order.js.bc140419a621489885c6ee774b9a3c2e.bak",".bak","3027","38D1F3B22651CF6C42363E6EF15A44CF3A430E6F1AAE00B185099A1065397836","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established.","NEW_UNREGISTERED_SAFE_TO_CREATE_IDENTITY","No Authority path or hash match, but global CONFLICT and DUPLICATE counts for this run were both 0 — nothing in the library contradicts this file. Eligible for a fresh PhysicalItemID using the project's existing ID-minting sequence (do not invent a new ID scheme)."
"_JUNK_QUARANTINE\DEEP_FORENSIC_REPAIR\20260815_154721\BACKUP\Order.js.fc3148e640124f2fb4bf63ed32109d0e.bak","Order.js.fc3148e640124f2fb4bf63ed32109d0e.bak",".bak","3027","38D1F3B22651CF6C42363E6EF15A44CF3A430E6F1AAE00B185099A1065397836","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established.","NEW_UNREGISTERED_SAFE_TO_CREATE_IDENTITY","No Authority path or hash match, but global CONFLICT and DUPLICATE counts for this run were both 0 — nothing in the library contradicts this file. Eligible for a fresh PhysicalItemID using the project's existing ID-minting sequence (do not invent a new ID scheme)."
"_JUNK_QUARANTINE\DEEP_FORENSIC_REPAIR\20260815_154721\BACKUP\Product.js.658ab8ff130046078542875b5c352260.bak","Product.js.658ab8ff130046078542875b5c352260.bak",".bak","3401","7E7AC47B0CDAC9EC2E0127A5544EA1F3E78E07310B9DC9053F7342D21D00D2B4","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established.","NEW_UNREGISTERED_SAFE_TO_CREATE_IDENTITY","No Authority path or hash match, but global CONFLICT and DUPLICATE counts for this run were both 0 — nothing in the library contradicts this file. Eligible for a fresh PhysicalItemID using the project's existing ID-minting sequence (do not invent a new ID scheme)."
"_JUNK_QUARANTINE\DEEP_FORENSIC_REPAIR\20260815_154721\BACKUP\Product.js.8ac3b2482c60446caa3e4ee63eca14ce.bak","Product.js.8ac3b2482c60446caa3e4ee63eca14ce.bak",".bak","3401","7E7AC47B0CDAC9EC2E0127A5544EA1F3E78E07310B9DC9053F7342D21D00D2B4","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established.","NEW_UNREGISTERED_SAFE_TO_CREATE_IDENTITY","No Authority path or hash match, but global CONFLICT and DUPLICATE counts for this run were both 0 — nothing in the library contradicts this file. Eligible for a fresh PhysicalItemID using the project's existing ID-minting sequence (do not invent a new ID scheme)."
"_JUNK_QUARANTINE\DEEP_FORENSIC_REPAIR\20260815_154721\BACKUP\Product.js.94aea25ca5f0412ca72d042a8692f17d.bak","Product.js.94aea25ca5f0412ca72d042a8692f17d.bak",".bak","3401","7E7AC47B0CDAC9EC2E0127A5544EA1F3E78E07310B9DC9053F7342D21D00D2B4","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established.","NEW_UNREGISTERED_SAFE_TO_CREATE_IDENTITY","No Authority path or hash match, but global CONFLICT and DUPLICATE counts for this run were both 0 — nothing in the library contradicts this file. Eligible for a fresh PhysicalItemID using the project's existing ID-minting sequence (do not invent a new ID scheme)."
"_JUNK_QUARANTINE\DEEP_FORENSIC_REPAIR\20260815_154721\BACKUP\Product.js.cac113216e4f48f887c1af67b37d8d81.bak","Product.js.cac113216e4f48f887c1af67b37d8d81.bak",".bak","3401","7E7AC47B0CDAC9EC2E0127A5544EA1F3E78E07310B9DC9053F7342D21D00D2B4","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established.","NEW_UNREGISTERED_SAFE_TO_CREATE_IDENTITY","No Authority path or hash match, but global CONFLICT and DUPLICATE counts for this run were both 0 — nothing in the library contradicts this file. Eligible for a fresh PhysicalItemID using the project's existing ID-minting sequence (do not invent a new ID scheme)."
"_JUNK_QUARANTINE\DEEP_FORENSIC_REPAIR\20260815_154721\BACKUP\regionalVarietyService.js.376ccf2d7e044880a342487809e0dab3.bak","regionalVarietyService.js.376ccf2d7e044880a342487809e0dab3.bak",".bak","4884","952F4266DDB65D804CC70477166BCB83A99FDFF2385913C837E7772A207B9B48","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established.","NEW_UNREGISTERED_SAFE_TO_CREATE_IDENTITY","No Authority path or hash match, but global CONFLICT and DUPLICATE counts for this run were both 0 — nothing in the library contradicts this file. Eligible for a fresh PhysicalItemID using the project's existing ID-minting sequence (do not invent a new ID scheme)."
"_JUNK_QUARANTINE\DEEP_FORENSIC_REPAIR\20260815_154721\BACKUP\regionalVarietyService.js.400223f0e8c5456e9c953b151cd077d2.bak","regionalVarietyService.js.400223f0e8c5456e9c953b151cd077d2.bak",".bak","4884","952F4266DDB65D804CC70477166BCB83A99FDFF2385913C837E7772A207B9B48","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established.","NEW_UNREGISTERED_SAFE_TO_CREATE_IDENTITY","No Authority path or hash match, but global CONFLICT and DUPLICATE counts for this run were both 0 — nothing in the library contradicts this file. Eligible for a fresh PhysicalItemID using the project's existing ID-minting sequence (do not invent a new ID scheme)."
"_JUNK_QUARANTINE\DEEP_FORENSIC_REPAIR\20260815_154721\BACKUP\regionalVarietyService.js.8f1a857a5fbd46edbab8329baafc626a.bak","regionalVarietyService.js.8f1a857a5fbd46edbab8329baafc626a.bak",".bak","4884","952F4266DDB65D804CC70477166BCB83A99FDFF2385913C837E7772A207B9B48","","","0","","","","","","","False","False","False","UNKNOWN","No authoritative path/SHA256 identity or library duplicate established.","NEW_UNREGISTERED_SAFE_TO_CREATE_IDENTITY","No Authority path or hash match, but global CONFLICT and DUPLICATE counts for this run were both 0 — nothing in the library contradicts this file. Eligible for a fresh PhysicalItemID using the project's existing ID-minting sequence (do not invent a new ID scheme)."
