feature,source,original_path,proposed_merge_lab_path,result
ai-chat-copilot,claude,.claude/worktrees/nice-chatelet-4d6ee4/backups/CONSOLIDATION_BACKUP_20260907_170201/frontend_src_backup/modules/M135/M135Component.jsx,_MERGE_LAB/features/ai-chat-copilot/claude__617dc35c97e9__m135component.jsx,skip-already-copied
ai-chat-copilot,claude,.claude/worktrees/nice-chatelet-4d6ee4/frontend/src/modules/M135/M135Component.jsx,_MERGE_LAB/features/ai-chat-copilot/claude__617dc35c97e9__m135component.jsx,skip-already-copied
support-m135,backup,backups/CONSOLIDATION_BACKUP_20260907_170201/frontend_src_backup/modules/M135/M135Component.jsx,_MERGE_LAB/features/support-m135/backup__617dc35c97e9__m135component.jsx,skip-already-copied
support-m135,claude,New folder/claude_reorg_backup_20262808/.claude/worktrees/agent-a9f69f226252901da/frontend/src/modules/M135/M135Component.jsx,_MERGE_LAB/features/support-m135/claude__617dc35c97e9__m135component.jsx,skip-already-copied
ecommerce-marketplace,old-new-folder,New folder/EBDESIGN.worktrees/enterprise-enhancement-production-ready/frontend/src/modules/M135/M135Component.jsx,_MERGE_LAB/features/ecommerce-marketplace/old-new-folder__617dc35c97e9__m135component.jsx,skip-already-copied
support-m135,old-new-folder,New folder/GitHub/AFRERA-EBDESIGN-project/frontend/src/modules/M135/M135Component.jsx,_MERGE_LAB/features/support-m135/old-new-folder__617dc35c97e9__m135component.jsx,skip-already-copied
frontend-m135,frontend-current,frontend/src/modules/M135/M135Component.jsx,_MERGE_LAB/features/frontend-m135/frontend-current__2c2633872ae8__m135component.jsx,skip-already-copied
frontend-m135,frontend-current,frontend/src/modules/M135/M135Page.jsx,_MERGE_LAB/features/frontend-m135/frontend-current__8116a649b7a6__m135page.jsx,skip-already-copied
support-m135,claude,.claude/worktrees/eloquent-galileo-bc5c5f/backups/CONSOLIDATION_BACKUP_20260907_170201/frontend_src_backup/modules/M135/M135Page.jsx,_MERGE_LAB/features/support-m135/claude__ffe46dabffe2__m135page.jsx,skip-already-copied
support-m135,claude,.claude/worktrees/eloquent-galileo-bc5c5f/frontend/src/modules/M135/M135Page.jsx,_MERGE_LAB/features/support-m135/claude__ffe46dabffe2__m135page.jsx,skip-already-copied
support-m135,claude,.claude/worktrees/gracious-cerf-f4774a/backups/CONSOLIDATION_BACKUP_20260907_170201/frontend_src_backup/modules/M135/M135Page.jsx,_MERGE_LAB/features/support-m135/claude__ffe46dabffe2__m135page.jsx,skip-already-copied
support-m135,claude,.claude/worktrees/gracious-cerf-f4774a/frontend/src/modules/M135/M135Page.jsx,_MERGE_LAB/features/support-m135/claude__ffe46dabffe2__m135page.jsx,skip-already-copied
support-m135,claude,.claude/worktrees/infallible-keller-4bb4ef/backups/CONSOLIDATION_BACKUP_20260907_170201/frontend_src_backup/modules/M135/M135Page.jsx,_MERGE_LAB/features/support-m135/claude__ffe46dabffe2__m135page.jsx,skip-already-copied
support-m135,claude,.claude/worktrees/infallible-keller-4bb4ef/frontend/src/modules/M135/M135Page.jsx,_MERGE_LAB/features/support-m135/claude__ffe46dabffe2__m135page.jsx,skip-already-copied
ai-chat-copilot,claude,.claude/worktrees/nice-chatelet-4d6ee4/backups/CONSOLIDATION_BACKUP_20260907_170201/frontend_src_backup/modules/M135/M135Page.jsx,_MERGE_LAB/features/ai-chat-copilot/claude__ffe46dabffe2__m135page.jsx,skip-already-copied
ai-chat-copilot,claude,.claude/worktrees/nice-chatelet-4d6ee4/frontend/src/modules/M135/M135Page.jsx,_MERGE_LAB/features/ai-chat-copilot/claude__ffe46dabffe2__m135page.jsx,skip-already-copied
support-m135,backup,backups/CONSOLIDATION_BACKUP_20260907_170201/frontend_src_backup/modules/M135/M135Page.jsx,_MERGE_LAB/features/support-m135/backup__ffe46dabffe2__m135page.jsx,skip-already-copied
support-m135,claude,New folder/claude_reorg_backup_20262808/.claude/worktrees/agent-a9f69f226252901da/frontend/src/modules/M135/M135Page.jsx,_MERGE_LAB/features/support-m135/claude__ffe46dabffe2__m135page.jsx,skip-already-copied
ecommerce-marketplace,old-new-folder,New folder/EBDESIGN.worktrees/enterprise-enhancement-production-ready/frontend/src/modules/M135/M135Page.jsx,_MERGE_LAB/features/ecommerce-marketplace/old-new-folder__ffe46dabffe2__m135page.jsx,skip-already-copied
support-m135,old-new-folder,New folder/GitHub/AFRERA-EBDESIGN-project/frontend/src/modules/M135/M135Page.jsx,_MERGE_LAB/features/support-m135/old-new-folder__ffe46dabffe2__m135page.jsx,skip-already-copied
support-m136,claude,.claude/worktrees/eloquent-galileo-bc5c5f/backups/CONSOLIDATION_BACKUP_20260907_170201/frontend_src_backup/modules/M136/M136Component.jsx,_MERGE_LAB/features/support-m136/claude__19336fabeb40__m136component.jsx,skip-already-copied
support-m136,claude,.claude/worktrees/eloquent-galileo-bc5c5f/frontend/src/modules/M136/M136Component.jsx,_MERGE_LAB/features/support-m136/claude__19336fabeb40__m136component.jsx,skip-already-copied
support-m136,claude,.claude/worktrees/gracious-cerf-f4774a/backups/CONSOLIDATION_BACKUP_20260907_170201/frontend_src_backup/modules/M136/M136Component.jsx,_MERGE_LAB/features/support-m136/claude__19336fabeb40__m136component.jsx,skip-already-copied
support-m136,claude,.claude/worktrees/gracious-cerf-f4774a/frontend/src/modules/M136/M136Component.jsx,_MERGE_LAB/features/support-m136/claude__19336fabeb40__m136component.jsx,skip-already-copied
support-m136,claude,.claude/worktrees/infallible-keller-4bb4ef/backups/CONSOLIDATION_BACKUP_20260907_170201/frontend_src_backup/modules/M136/M136Component.jsx,_MERGE_LAB/features/support-m136/claude__19336fabeb40__m136component.jsx,skip-already-copied
support-m136,claude,.claude/worktrees/infallible-keller-4bb4ef/frontend/src/modules/M136/M136Component.jsx,_MERGE_LAB/features/support-m136/claude__19336fabeb40__m136component.jsx,skip-already-copied
ai-chat-copilot,claude,.claude/worktrees/nice-chatelet-4d6ee4/backups/CONSOLIDATION_BACKUP_20260907_170201/frontend_src_backup/modules/M136/M136Component.jsx,_MERGE_LAB/features/ai-chat-copilot/claude__19336fabeb40__m136component.jsx,skip-already-copied
ai-chat-copilot,claude,.claude/worktrees/nice-chatelet-4d6ee4/frontend/src/modules/M136/M136Component.jsx,_MERGE_LAB/features/ai-chat-copilot/claude__19336fabeb40__m136component.jsx,skip-already-copied
support-m136,backup,backups/CONSOLIDATION_BACKUP_20260907_170201/frontend_src_backup/modules/M136/M136Component.jsx,_MERGE_LAB/features/support-m136/backup__19336fabeb40__m136component.jsx,skip-already-copied
support-m136,claude,New folder/claude_reorg_backup_20262808/.claude/worktrees/agent-a9f69f226252901da/frontend/src/modules/M136/M136Component.jsx,_MERGE_LAB/features/support-m136/claude__19336fabeb40__m136component.jsx,skip-already-copied
ecommerce-marketplace,old-new-folder,New folder/EBDESIGN.worktrees/enterprise-enhancement-production-ready/frontend/src/modules/M136/M136Component.jsx,_MERGE_LAB/features/ecommerce-marketplace/old-new-folder__19336fabeb40__m136component.jsx,skip-already-copied
support-m136,old-new-folder,New folder/GitHub/AFRERA-EBDESIGN-project/frontend/src/modules/M136/M136Component.jsx,_MERGE_LAB/features/support-m136/old-new-folder__19336fabeb40__m136component.jsx,skip-already-copied
frontend-m136,frontend-current,frontend/src/modules/M136/M136Component.jsx,_MERGE_LAB/features/frontend-m136/frontend-current__f69ce075bdf3__m136component.jsx,skip-already-copied
frontend-m136,frontend-current,frontend/src/modules/M136/M136Page.jsx,_MERGE_LAB/features/frontend-m136/frontend-current__204d3b792891__m136page.jsx,skip-already-copied
support-m136,claude,.claude/worktrees/eloquent-galileo-bc5c5f/backups/CONSOLIDATION_BACKUP_20260907_170201/frontend_src_backup/modules/M136/M136Page.jsx,_MERGE_LAB/features/support-m136/claude__cdca3047272a__m136page.jsx,skip-already-copied
support-m136,claude,.claude/worktrees/eloquent-galileo-bc5c5f/frontend/src/modules/M136/M136Page.jsx,_MERGE_LAB/features/support-m136/claude__cdca3047272a__m136page.jsx,skip-already-copied
support-m136,claude,.claude/worktrees/gracious-cerf-f4774a/backups/CONSOLIDATION_BACKUP_20260907_170201/frontend_src_backup/modules/M136/M136Page.jsx,_MERGE_LAB/features/support-m136/claude__cdca3047272a__m136page.jsx,skip-already-copied
support-m136,claude,.claude/worktrees/gracious-cerf-f4774a/frontend/src/modules/M136/M136Page.jsx,_MERGE_LAB/features/support-m136/claude__cdca3047272a__m136page.jsx,skip-already-copied
support-m136,claude,.claude/worktrees/infallible-keller-4bb4ef/backups/CONSOLIDATION_BACKUP_20260907_170201/frontend_src_backup/modules/M136/M136Page.jsx,_MERGE_LAB/features/support-m136/claude__cdca3047272a__m136page.jsx,skip-already-copied
support-m136,claude,.claude/worktrees/infallible-keller-4bb4ef/frontend/src/modules/M136/M136Page.jsx,_MERGE_LAB/features/support-m136/claude__cdca3047272a__m136page.jsx,skip-already-copied
ai-chat-copilot,claude,.claude/worktrees/nice-chatelet-4d6ee4/backups/CONSOLIDATION_BACKUP_20260907_170201/frontend_src_backup/modules/M136/M136Page.jsx,_MERGE_LAB/features/ai-chat-copilot/claude__cdca3047272a__m136page.jsx,skip-already-copied
ai-chat-copilot,claude,.claude/worktrees/nice-chatelet-4d6ee4/frontend/src/modules/M136/M136Page.jsx,_MERGE_LAB/features/ai-chat-copilot/claude__cdca3047272a__m136page.jsx,skip-already-copied
support-m136,backup,backups/CONSOLIDATION_BACKUP_20260907_170201/frontend_src_backup/modules/M136/M136Page.jsx,_MERGE_LAB/features/support-m136/backup__cdca3047272a__m136page.jsx,skip-already-copied
support-m136,claude,New folder/claude_reorg_backup_20262808/.claude/worktrees/agent-a9f69f226252901da/frontend/src/modules/M136/M136Page.jsx,_MERGE_LAB/features/support-m136/claude__cdca3047272a__m136page.jsx,skip-already-copied
ecommerce-marketplace,old-new-folder,New folder/EBDESIGN.worktrees/enterprise-enhancement-production-ready/frontend/src/modules/M136/M136Page.jsx,_MERGE_LAB/features/ecommerce-marketplace/old-new-folder__cdca3047272a__m136page.jsx,skip-already-copied
support-m136,old-new-folder,New folder/GitHub/AFRERA-EBDESIGN-project/frontend/src/modules/M136/M136Page.jsx,_MERGE_LAB/features/support-m136/old-new-folder__cdca3047272a__m136page.jsx,skip-already-copied
frontend-m137,frontend-current,frontend/src/modules/M137/M137Component.jsx,_MERGE_LAB/features/frontend-m137/frontend-current__065ef4607469__m137component.jsx,skip-already-copied
support-m137,claude,.claude/worktrees/eloquent-galileo-bc5c5f/backups/CONSOLIDATION_BACKUP_20260907_170201/frontend_src_backup/modules/M137/M137Component.jsx,_MERGE_LAB/features/support-m137/claude__d82dfb54b718__m137component.jsx,skip-already-copied
support-m137,claude,.claude/worktrees/eloquent-galileo-bc5c5f/frontend/src/modules/M137/M137Component.jsx,_MERGE_LAB/features/support-m137/claude__d82dfb54b718__m137component.jsx,skip-already-copied
support-m137,claude,.claude/worktrees/gracious-cerf-f4774a/backups/CONSOLIDATION_BACKUP_20260907_170201/frontend_src_backup/modules/M137/M137Component.jsx,_MERGE_LAB/features/support-m137/claude__d82dfb54b718__m137component.jsx,skip-already-copied
support-m137,claude,.claude/worktrees/gracious-cerf-f4774a/frontend/src/modules/M137/M137Component.jsx,_MERGE_LAB/features/support-m137/claude__d82dfb54b718__m137component.jsx,skip-already-copied
support-m137,claude,.claude/worktrees/infallible-keller-4bb4ef/backups/CONSOLIDATION_BACKUP_20260907_170201/frontend_src_backup/modules/M137/M137Component.jsx,_MERGE_LAB/features/support-m137/claude__d82dfb54b718__m137component.jsx,skip-already-copied
support-m137,claude,.claude/worktrees/infallible-keller-4bb4ef/frontend/src/modules/M137/M137Component.jsx,_MERGE_LAB/features/support-m137/claude__d82dfb54b718__m137component.jsx,skip-already-copied
ai-chat-copilot,claude,.claude/worktrees/nice-chatelet-4d6ee4/backups/CONSOLIDATION_BACKUP_20260907_170201/frontend_src_backup/modules/M137/M137Component.jsx,_MERGE_LAB/features/ai-chat-copilot/claude__d82dfb54b718__m137component.jsx,skip-already-copied
ai-chat-copilot,claude,.claude/worktrees/nice-chatelet-4d6ee4/frontend/src/modules/M137/M137Component.jsx,_MERGE_LAB/features/ai-chat-copilot/claude__d82dfb54b718__m137component.jsx,skip-already-copied
support-m137,backup,backups/CONSOLIDATION_BACKUP_20260907_170201/frontend_src_backup/modules/M137/M137Component.jsx,_MERGE_LAB/features/support-m137/backup__d82dfb54b718__m137component.jsx,skip-already-copied
support-m137,claude,New folder/claude_reorg_backup_20262808/.claude/worktrees/agent-a9f69f226252901da/frontend/src/modules/M137/M137Component.jsx,_MERGE_LAB/features/support-m137/claude__10066fc7ea09__m137component.jsx,skip-already-copied
ecommerce-marketplace,old-new-folder,New folder/EBDESIGN.worktrees/enterprise-enhancement-production-ready/frontend/src/modules/M137/M137Component.jsx,_MERGE_LAB/features/ecommerce-marketplace/old-new-folder__d82dfb54b718__m137component.jsx,skip-already-copied
support-m137,old-new-folder,New folder/GitHub/AFRERA-EBDESIGN-project/frontend/src/modules/M137/M137Component.jsx,_MERGE_LAB/features/support-m137/old-new-folder__d82dfb54b718__m137component.jsx,skip-already-copied
frontend-m137,frontend-current,frontend/src/modules/M137/M137Page.jsx,_MERGE_LAB/features/frontend-m137/frontend-current__ac00a4993581__m137page.jsx,skip-already-copied
support-m137,claude,.claude/worktrees/eloquent-galileo-bc5c5f/backups/CONSOLIDATION_BACKUP_20260907_170201/frontend_src_backup/modules/M137/M137Page.jsx,_MERGE_LAB/features/support-m137/claude__b52d6cd43918__m137page.jsx,skip-already-copied
support-m137,claude,.claude/worktrees/eloquent-galileo-bc5c5f/frontend/src/modules/M137/M137Page.jsx,_MERGE_LAB/features/support-m137/claude__b52d6cd43918__m137page.jsx,skip-already-copied
support-m137,claude,.claude/worktrees/gracious-cerf-f4774a/backups/CONSOLIDATION_BACKUP_20260907_170201/frontend_src_backup/modules/M137/M137Page.jsx,_MERGE_LAB/features/support-m137/claude__b52d6cd43918__m137page.jsx,skip-already-copied
support-m137,claude,.claude/worktrees/gracious-cerf-f4774a/frontend/src/modules/M137/M137Page.jsx,_MERGE_LAB/features/support-m137/claude__b52d6cd43918__m137page.jsx,skip-already-copied
support-m137,claude,.claude/worktrees/infallible-keller-4bb4ef/backups/CONSOLIDATION_BACKUP_20260907_170201/frontend_src_backup/modules/M137/M137Page.jsx,_MERGE_LAB/features/support-m137/claude__b52d6cd43918__m137page.jsx,skip-already-copied
support-m137,claude,.claude/worktrees/infallible-keller-4bb4ef/frontend/src/modules/M137/M137Page.jsx,_MERGE_LAB/features/support-m137/claude__b52d6cd43918__m137page.jsx,skip-already-copied
ai-chat-copilot,claude,.claude/worktrees/nice-chatelet-4d6ee4/backups/CONSOLIDATION_BACKUP_20260907_170201/frontend_src_backup/modules/M137/M137Page.jsx,_MERGE_LAB/features/ai-chat-copilot/claude__b52d6cd43918__m137page.jsx,skip-already-copied
ai-chat-copilot,claude,.claude/worktrees/nice-chatelet-4d6ee4/frontend/src/modules/M137/M137Page.jsx,_MERGE_LAB/features/ai-chat-copilot/claude__b52d6cd43918__m137page.jsx,skip-already-copied
support-m137,backup,backups/CONSOLIDATION_BACKUP_20260907_170201/frontend_src_backup/modules/M137/M137Page.jsx,_MERGE_LAB/features/support-m137/backup__b52d6cd43918__m137page.jsx,skip-already-copied
support-m137,claude,New folder/claude_reorg_backup_20262808/.claude/worktrees/agent-a9f69f226252901da/frontend/src/modules/M137/M137Page.jsx,_MERGE_LAB/features/support-m137/claude__b52d6cd43918__m137page.jsx,skip-already-copied
ecommerce-marketplace,old-new-folder,New folder/EBDESIGN.worktrees/enterprise-enhancement-production-ready/frontend/src/modules/M137/M137Page.jsx,_MERGE_LAB/features/ecommerce-marketplace/old-new-folder__b52d6cd43918__m137page.jsx,skip-already-copied
support-m137,old-new-folder,New folder/GitHub/AFRERA-EBDESIGN-project/frontend/src/modules/M137/M137Page.jsx,_MERGE_LAB/features/support-m137/old-new-folder__b52d6cd43918__m137page.jsx,skip-already-copied
support-m138,claude,.claude/worktrees/eloquent-galileo-bc5c5f/backups/CONSOLIDATION_BACKUP_20260907_170201/frontend_src_backup/modules/M138/M138Component.jsx,_MERGE_LAB/features/support-m138/claude__f7da8d3664b4__m138component.jsx,skip-already-copied
support-m138,claude,.claude/worktrees/eloquent-galileo-bc5c5f/frontend/src/modules/M138/M138Component.jsx,_MERGE_LAB/features/support-m138/claude__f7da8d3664b4__m138component.jsx,skip-already-copied
support-m138,claude,.claude/worktrees/gracious-cerf-f4774a/backups/CONSOLIDATION_BACKUP_20260907_170201/frontend_src_backup/modules/M138/M138Component.jsx,_MERGE_LAB/features/support-m138/claude__f7da8d3664b4__m138component.jsx,skip-already-copied
support-m138,claude,.claude/worktrees/gracious-cerf-f4774a/frontend/src/modules/M138/M138Component.jsx,_MERGE_LAB/features/support-m138/claude__f7da8d3664b4__m138component.jsx,skip-already-copied
support-m138,claude,.claude/worktrees/infallible-keller-4bb4ef/backups/CONSOLIDATION_BACKUP_20260907_170201/frontend_src_backup/modules/M138/M138Component.jsx,_MERGE_LAB/features/support-m138/claude__f7da8d3664b4__m138component.jsx,skip-already-copied
support-m138,claude,.claude/worktrees/infallible-keller-4bb4ef/frontend/src/modules/M138/M138Component.jsx,_MERGE_LAB/features/support-m138/claude__f7da8d3664b4__m138component.jsx,skip-already-copied
ai-chat-copilot,claude,.claude/worktrees/nice-chatelet-4d6ee4/backups/CONSOLIDATION_BACKUP_20260907_170201/frontend_src_backup/modules/M138/M138Component.jsx,_MERGE_LAB/features/ai-chat-copilot/claude__f7da8d3664b4__m138component.jsx,skip-already-copied
ai-chat-copilot,claude,.claude/worktrees/nice-chatelet-4d6ee4/frontend/src/modules/M138/M138Component.jsx,_MERGE_LAB/features/ai-chat-copilot/claude__f7da8d3664b4__m138component.jsx,skip-already-copied
support-m138,backup,backups/CONSOLIDATION_BACKUP_20260907_170201/frontend_src_backup/modules/M138/M138Component.jsx,_MERGE_LAB/features/support-m138/backup__f7da8d3664b4__m138component.jsx,skip-already-copied
support-m138,claude,New folder/claude_reorg_backup_20262808/.claude/worktrees/agent-a9f69f226252901da/frontend/src/modules/M138/M138Component.jsx,_MERGE_LAB/features/support-m138/claude__f7da8d3664b4__m138component.jsx,skip-already-copied
